1.5.2017,+26,760,+21,759,Þย 3์/๑
2.5.2017,+25,757,+19,755,Þ 3์/๑
3.5.2017,+27,749,+18,749,Þว 4์/๑
4.5.2017,+17,750,+11,751,ั 3์/๑
5.5.2017,+10,749,+7,748,ัว 4์/๑
6.5.2017,+17,740,+14,740,ว 4์/๑
7.5.2017,+13,744,+9,746,ัย 2์/๑
8.5.2017,+24,742,+20,740,Þว 2์/๑
9.5.2017,+24,734,+17,735,ว 3์/๑
10.5.2017,+13,743,+10,741,ว 2์/๑
11.5.2017,+10,744,+6,748,ว 3์/๑
12.5.2017,+14,749,+4,749,Þว 4์/๑
13.5.2017,+12,754,+9,754,ว 3์/๑
14.5.2017,+14,754,+11,754,ว 3์/๑
15.5.2017,+14,757,+10,758,ั 2์/๑
16.5.2017,+16,756,+12,755,Þ 2์/๑
17.5.2017,+16,755,+14,754,Þย 2์/๑
18.5.2017,+20,754,+16,753,Þ 1์/๑
19.5.2017,+18,752,+16,752,ว 2์/๑
20.5.2017,+23,746,+21,744,ย 2์/๑
21.5.2017,+14,737,+13,737,ัว 2์/๑
22.5.2017,+12,741,+10,742,ัย 2์/๑
23.5.2017,+13,746,+9,748,ัว 3์/๑
24.5.2017,+20,750,+18,750,ว 3์/๑
25.5.2017,+25,750,+21,750,ว 3์/๑
26.5.2017,+23,748,+18,747,Þ 2์/๑
